Date,Country,US_Region,State,State_Code,City,Latitude,Longitude,Channel,Customer_Segment,Product_Category,Brand,Product_SKU,Pack_Size,Distributor_ID,Sales_Rep_ID,Promotion_Applied,Revenue,Net_Revenue,Units_Sold,Order_Count,Target,COGS,Gross_Margin,Discount_Amount,Returns_Units,Marketing_Spend,Freight_Cost,Unit_Price
2025-01-01,United States,Southeast,Florida,FL,Tampa,27.9506,-82.4572,Modern Trade,Premium,Personal Care,GlowCare,PC-GC-SOAP,SOAP,US-D-0010,US-REP-485AEF,No,115348,113041,2218,110,110734,49600,65748,2307,22,5537,1846,52.01
2025-01-01,United States,Southeast,Florida,FL,Tampa,27.9506,-82.4572,Modern Trade,Premium,Personal Care,PureShield,PC-PS-SAN,SAN,US-D-0010,US-REP-485AEF,No,105592,103480,1821,91,101368,45405,60187,2112,18,5068,1689,57.99
2025-01-01,United States,Southeast,Florida,FL,Tampa,27.9506,-82.4572,Modern Trade,Premium,Personal Care,FreshWave,PC-FW-SHAMPOO,SHAMPOO,US-D-0010,US-REP-485AEF,No,102759,100704,1606,80,98649,44186,58573,2055,16,4932,1644,63.98
2025-01-01,United States,Southeast,Florida,FL,Tampa,27.9506,-82.4572,Modern Trade,Premium,Personal Care,SilkTouch,PC-ST-LOTION,LOTION,US-D-0010,US-REP-485AEF,No,93589,91717,1337,66,89845,40243,53346,1872,13,4492,1497,70.0
2025-01-01,United States,Southeast,Florida,FL,Tampa,27.9506,-82.4572,Modern Trade,Premium,Personal Care,CleanPro,PC-CP-WASH,WASH,US-D-0010,US-REP-485AEF,No,84172,82489,1108,55,80805,36194,47978,1683,11,4040,1347,75.97
2025-01-01,United States,Southeast,Florida,FL,Tampa,27.9506,-82.4572,General Trade,Mass,Beverages,AquaFresh,BEV-AF-1L,1L,US-D-0010,US-REP-457928,No,205979,202889,3961,198,197740,80332,125647,3090,40,9887,3296,52.0
2025-01-01,United States,Southeast,Florida,FL,Tampa,27.9506,-82.4572,General Trade,Mass,Beverages,SipWell,BEV-SW-500ML,500ML,US-D-0010,US-REP-457928,No,188557,185729,3251,162,181015,73537,115020,2828,33,9051,3017,58.0
2025-01-01,United States,Southeast,Florida,FL,Tampa,27.9506,-82.4572,General Trade,Mass,Beverages,ChillUp,BEV-CU-2L,2L,US-D-0010,US-REP-457928,No,183498,180746,2867,143,176158,71564,111934,2752,29,8808,2936,64.0
2025-01-01,United States,Southeast,Florida,FL,Tampa,27.9506,-82.4572,General Trade,Mass,Beverages,FizzRoot,BEV-FR-750ML,750ML,US-D-0010,US-REP-457928,No,167122,164615,2387,119,160437,65178,101944,2507,24,8022,2674,70.01
2025-01-01,United States,Southeast,Florida,FL,Tampa,27.9506,-82.4572,General Trade,Mass,Beverages,PureMist,BEV-PM-1L,1L,US-D-0010,US-REP-457928,No,150308,148053,1978,98,144296,58620,91688,2255,20,7215,2405,75.99
2025-01-01,United States,Southeast,Florida,FL,Tampa,27.9506,-82.4572,General Trade,Mass,Snacks,CrunchyBite,SNK-CB-200G,200G,US-D-0010,US-REP-457928,No,137319,135259,2641,132,131826,48062,89257,2060,26,6591,2197,52.0
2025-01-01,United States,Southeast,Florida,FL,Tampa,27.9506,-82.4572,General Trade,Mass,Snacks,MasalaMix,SNK-MM-150G,150G,US-D-0010,US-REP-457928,No,125705,123819,2167,108,120677,43997,81708,1886,22,6034,2011,58.01
2025-01-01,United States,Southeast,Florida,FL,Tampa,27.9506,-82.4572,General Trade,Mass,Snacks,NutPop,SNK-NP-100G,100G,US-D-0010,US-REP-457928,No,122332,120497,1911,95,117439,42816,79516,1835,19,5872,1957,64.01
2025-01-01,United States,Southeast,Florida,FL,Tampa,27.9506,-82.4572,General Trade,Mass,Snacks,SpiceRack,SNK-SR-250G,250G,US-D-0010,US-REP-457928,No,111415,109744,1592,79,106958,38995,72420,1671,16,5348,1783,69.98
2025-01-01,United States,Southeast,Florida,FL,Tampa,27.9506,-82.4572,General Trade,Mass,Snacks,ChipsAhoy,SNK-CA-180G,180G,US-D-0010,US-REP-457928,No,100205,98702,1318,65,96197,35072,65133,1503,13,4810,1603,76.03
2025-01-01,United States,Southeast,Florida,FL,Tampa,27.9506,-82.4572,General Trade,Mass,Personal Care,GlowCare,PC-GC-SOAP,SOAP,US-D-0010,US-REP-457928,No,102989,101444,1981,99,98869,44285,58704,1545,20,4943,1648,51.99
2025-01-01,United States,Southeast,Florida,FL,Tampa,27.9506,-82.4572,General Trade,Mass,Personal Care,PureShield,PC-PS-SAN,SAN,US-D-0010,US-REP-457928,No,94279,92865,1626,81,90508,40540,53739,1414,16,4525,1508,57.98
2025-01-01,United States,Southeast,Florida,FL,Tampa,27.9506,-82.4572,General Trade,Mass,Personal Care,FreshWave,PC-FW-SHAMPOO,SHAMPOO,US-D-0010,US-REP-457928,No,91749,90373,1434,71,88079,39452,52297,1376,14,4404,1468,63.98
2025-01-01,United States,Southeast,Florida,FL,Tampa,27.9506,-82.4572,General Trade,Mass,Personal Care,SilkTouch,PC-ST-LOTION,LOTION,US-D-0010,US-REP-457928,No,83561,82308,1194,59,80219,35931,47630,1253,12,4011,1337,69.98
2025-01-01,United States,Southeast,Florida,FL,Tampa,27.9506,-82.4572,General Trade,Mass,Personal Care,CleanPro,PC-CP-WASH,WASH,US-D-0010,US-REP-457928,No,75154,74027,989,49,72148,32316,42838,1127,10,3607,1202,75.99
2025-01-01,United States,Southeast,Florida,FL,Tampa,27.9506,-82.4572,E-Commerce,Premium,Beverages,AquaFresh,BEV-AF-1L,1L,US-D-0010,US-REP-1EF0CF,No,229295,220123,4410,220,220123,89425,139870,9172,44,11006,3669,51.99
2025-01-01,United States,Southeast,Florida,FL,Tampa,27.9506,-82.4572,E-Commerce,Premium,Beverages,SipWell,BEV-SW-500ML,500ML,US-D-0010,US-REP-1EF0CF,No,209902,201506,3619,180,201506,81862,128040,8396,36,10075,3358,58.0
2025-01-01,United States,Southeast,Florida,FL,Tampa,27.9506,-82.4572,E-Commerce,Premium,Beverages,ChillUp,BEV-CU-2L,2L,US-D-0010,US-REP-1EF0CF,No,204270,196099,3192,159,196099,79665,124605,8171,32,9805,3268,63.99
2025-01-01,United States,Southeast,Florida,FL,Tampa,27.9506,-82.4572,E-Commerce,Premium,Beverages,FizzRoot,BEV-FR-750ML,750ML,US-D-0010,US-REP-1EF0CF,No,186041,178599,2658,132,178599,72556,113485,7442,27,8930,2977,69.99
2025-01-01,United States,Southeast,Florida,FL,Tampa,27.9506,-82.4572,E-Commerce,Premium,Beverages,PureMist,BEV-PM-1L,1L,US-D-0010,US-REP-1EF0CF,No,167323,160630,2202,110,160630,65256,102067,6693,22,8032,2677,75.99
2025-01-01,United States,Southeast,Florida,FL,Tampa,27.9506,-82.4572,E-Commerce,Premium,Snacks,CrunchyBite,SNK-CB-200G,200G,US-D-0010,US-REP-1EF0CF,No,152864,146749,2940,147,146749,53502,99362,6115,29,7337,2446,51.99
2025-01-01,United States,Southeast,Florida,FL,Tampa,27.9506,-82.4572,E-Commerce,Premium,Snacks,MasalaMix,SNK-MM-150G,150G,US-D-0010,US-REP-1EF0CF,No,139935,134338,2413,120,134338,48977,90958,5597,24,6717,2239,57.99
2025-01-01,United States,Southeast,Florida,FL,Tampa,27.9506,-82.4572,E-Commerce,Premium,Snacks,NutPop,SNK-NP-100G,100G,US-D-0010,US-REP-1EF0CF,No,136180,130733,2128,106,130733,47663,88517,5447,21,6537,2179,63.99
2025-01-01,United States,Southeast,Florida,FL,Tampa,27.9506,-82.4572,E-Commerce,Premium,Snacks,SpiceRack,SNK-SR-250G,250G,US-D-0010,US-REP-1EF0CF,No,124027,119066,1772,88,119066,43409,80618,4961,18,5953,1984,69.99
2025-01-01,United States,Southeast,Florida,FL,Tampa,27.9506,-82.4572,E-Commerce,Premium,Snacks,ChipsAhoy,SNK-CA-180G,180G,US-D-0010,US-REP-1EF0CF,No,111548,107086,1468,73,107086,39042,72506,4462,15,5354,1785,75.99
2025-01-01,United States,Southeast,Florida,FL,Tampa,27.9506,-82.4572,E-Commerce,Premium,Personal Care,GlowCare,PC-GC-SOAP,SOAP,US-D-0010,US-REP-1EF0CF,No,114648,110062,2205,110,110062,49299,65349,4586,22,5503,1834,51.99
2025-01-01,United States,Southeast,Florida,FL,Tampa,27.9506,-82.4572,E-Commerce,Premium,Personal Care,PureShield,PC-PS-SAN,SAN,US-D-0010,US-REP-1EF0CF,No,104951,100753,1810,90,100753,45129,59822,4198,18,5038,1679,57.98
2025-01-01,United States,Southeast,Florida,FL,Tampa,27.9506,-82.4572,E-Commerce,Premium,Personal Care,FreshWave,PC-FW-SHAMPOO,SHAMPOO,US-D-0010,US-REP-1EF0CF,No,102135,98050,1596,79,98050,43918,58217,4085,16,4902,1634,63.99
2025-01-01,United States,Southeast,Florida,FL,Tampa,27.9506,-82.4572,E-Commerce,Premium,Personal Care,SilkTouch,PC-ST-LOTION,LOTION,US-D-0010,US-REP-1EF0CF,No,93020,89299,1329,66,89299,39999,53021,3721,13,4465,1488,69.99
2025-01-01,United States,Southeast,Florida,FL,Tampa,27.9506,-82.4572,E-Commerce,Premium,Personal Care,CleanPro,PC-CP-WASH,WASH,US-D-0010,US-REP-1EF0CF,No,83661,80315,1101,55,80315,35974,47687,3346,11,4016,1339,75.99
2025-01-01,United States,Southeast,Florida,FL,Tampa,27.9506,-82.4572,Club Store,Value,Beverages,AquaFresh,BEV-AF-1L,1L,US-D-0010,US-REP-A24A7E,No,218337,212879,4199,209,209604,85151,133186,5458,42,10480,3493,52.0
2025-01-01,United States,Southeast,Florida,FL,Tampa,27.9506,-82.4572,Club Store,Value,Beverages,SipWell,BEV-SW-500ML,500ML,US-D-0010,US-REP-A24A7E,No,199871,194874,3446,172,191876,77950,121921,4997,34,9594,3198,58.0
2025-01-01,United States,Southeast,Florida,FL,Tampa,27.9506,-82.4572,Club Store,Value,Beverages,ChillUp,BEV-CU-2L,2L,US-D-0010,US-REP-A24A7E,No,194508,189645,3039,151,186728,75858,118650,4863,30,9336,3112,64.0
2025-01-01,United States,Southeast,Florida,FL,Tampa,27.9506,-82.4572,Club Store,Value,Beverages,FizzRoot,BEV-FR-750ML,750ML,US-D-0010,US-REP-A24A7E,No,177150,172721,2531,126,170064,69088,108062,4429,25,8503,2834,69.99
2025-01-01,United States,Southeast,Florida,FL,Tampa,27.9506,-82.4572,Club Store,Value,Beverages,PureMist,BEV-PM-1L,1L,US-D-0010,US-REP-A24A7E,No,159326,155343,2096,104,152953,62137,97189,3983,21,7648,2549,76.01
2025-01-01,United States,Southeast,Florida,FL,Tampa,27.9506,-82.4572,Club Store,Value,Snacks,CrunchyBite,SNK-CB-200G,200G,US-D-0010,US-REP-A24A7E,No,145558,141919,2799,139,139736,50945,94613,3639,28,6987,2329,52.0
2025-01-01,United States,Southeast,Florida,FL,Tampa,27.9506,-82.4572,Club Store,Value,Snacks,MasalaMix,SNK-MM-150G,150G,US-D-0010,US-REP-A24A7E,No,133247,129916,2297,114,127917,46636,86611,3331,23,6396,2132,58.01
2025-01-01,United States,Southeast,Florida,FL,Tampa,27.9506,-82.4572,Club Store,Value,Snacks,NutPop,SNK-NP-100G,100G,US-D-0010,US-REP-A24A7E,No,129672,126430,2026,101,124485,45385,84287,3242,20,6224,2075,64.0
2025-01-01,United States,Southeast,Florida,FL,Tampa,27.9506,-82.4572,Club Store,Value,Snacks,SpiceRack,SNK-SR-250G,250G,US-D-0010,US-REP-A24A7E,No,118100,115148,1687,84,113376,41335,76765,2952,17,5669,1890,70.01
2025-01-01,United States,Southeast,Florida,FL,Tampa,27.9506,-82.4572,Club Store,Value,Snacks,ChipsAhoy,SNK-CA-180G,180G,US-D-0010,US-REP-A24A7E,No,106217,103562,1398,69,101968,37176,69041,2655,14,5098,1699,75.98
2025-01-01,United States,Southeast,Florida,FL,Tampa,27.9506,-82.4572,Club Store,Value,Personal Care,GlowCare,PC-GC-SOAP,SOAP,US-D-0010,US-REP-A24A7E,No,109169,106440,2099,104,104802,46943,62226,2729,21,5240,1747,52.01
2025-01-01,United States,Southeast,Florida,FL,Tampa,27.9506,-82.4572,Club Store,Value,Personal Care,PureShield,PC-PS-SAN,SAN,US-D-0010,US-REP-A24A7E,No,99935,97437,1723,86,95938,42972,56963,2498,17,4797,1599,58.0
2025-01-01,United States,Southeast,Florida,FL,Tampa,27.9506,-82.4572,Club Store,Value,Personal Care,FreshWave,PC-FW-SHAMPOO,SHAMPOO,US-D-0010,US-REP-A24A7E,No,97254,94823,1520,76,93364,41819,55435,2431,15,4668,1556,63.98
2025-01-01,United States,Southeast,Florida,FL,Tampa,27.9506,-82.4572,Club Store,Value,Personal Care,SilkTouch,PC-ST-LOTION,LOTION,US-D-0010,US-REP-A24A7E,No,88575,86361,1265,63,85032,38087,50488,2214,13,4252,1417,70.02
2025-01-01,United States,Southeast,Florida,FL,Tampa,27.9506,-82.4572,Club Store,Value,Personal Care,CleanPro,PC-CP-WASH,WASH,US-D-0010,US-REP-A24A7E,No,79663,77671,1048,52,76476,34255,45408,1992,10,3824,1275,76.01
2025-01-01,United States,Southeast,Georgia,GE,Atlanta,33.749,-84.388,Modern Trade,Premium,Beverages,AquaFresh,BEV-AF-1L,1L,US-D-0011,US-REP-B5F945,No,305806,299690,5881,294,293574,119264,186542,6116,59,14679,4893,52.0
2025-01-01,United States,Southeast,Georgia,GE,Atlanta,33.749,-84.388,Modern Trade,Premium,Beverages,SipWell,BEV-SW-500ML,500ML,US-D-0011,US-REP-B5F945,No,279942,274343,4827,241,268744,109177,170765,5599,48,13437,4479,58.0
2025-01-01,United States,Southeast,Georgia,GE,Atlanta,33.749,-84.388,Modern Trade,Premium,Beverages,ChillUp,BEV-CU-2L,2L,US-D-0011,US-REP-B5F945,No,272431,266982,4257,212,261534,106248,166183,5449,43,13077,4359,64.0
2025-01-01,United States,Southeast,Georgia,GE,Atlanta,33.749,-84.388,Modern Trade,Premium,Beverages,FizzRoot,BEV-FR-750ML,750ML,US-D-0011,US-REP-B5F945,No,248118,243156,3545,177,238193,96766,151352,4962,35,11910,3970,69.99
2025-01-01,United States,Southeast,Georgia,GE,Atlanta,33.749,-84.388,Modern Trade,Premium,Beverages,PureMist,BEV-PM-1L,1L,US-D-0011,US-REP-B5F945,No,223155,218692,2936,146,214229,87030,136125,4463,29,10711,3570,76.01
2025-01-01,United States,Southeast,Georgia,GE,Atlanta,33.749,-84.388,Modern Trade,Premium,Snacks,CrunchyBite,SNK-CB-200G,200G,US-D-0011,US-REP-B5F945,No,203871,199794,3921,196,195716,71355,132516,4077,39,9786,3262,51.99
2025-01-01,United States,Southeast,Georgia,GE,Atlanta,33.749,-84.388,Modern Trade,Premium,Snacks,MasalaMix,SNK-MM-150G,150G,US-D-0011,US-REP-B5F945,No,186628,182895,3218,160,179163,65320,121308,3733,32,8958,2986,58.0
2025-01-01,United States,Southeast,Georgia,GE,Atlanta,33.749,-84.388,Modern Trade,Premium,Snacks,NutPop,SNK-NP-100G,100G,US-D-0011,US-REP-B5F945,No,181621,177989,2838,141,174356,63567,118054,3632,28,8718,2906,64.0
2025-01-01,United States,Southeast,Georgia,GE,Atlanta,33.749,-84.388,Modern Trade,Premium,Snacks,SpiceRack,SNK-SR-250G,250G,US-D-0011,US-REP-B5F945,No,165412,162104,2363,118,158796,57894,107518,3308,24,7940,2647,70.0
2025-01-01,United States,Southeast,Georgia,GE,Atlanta,33.749,-84.388,Modern Trade,Premium,Snacks,ChipsAhoy,SNK-CA-180G,180G,US-D-0011,US-REP-B5F945,No,148770,145795,1958,97,142819,52070,96700,2975,20,7141,2380,75.98
2025-01-01,United States,Southeast,Georgia,GE,Atlanta,33.749,-84.388,Modern Trade,Premium,Personal Care,GlowCare,PC-GC-SOAP,SOAP,US-D-0011,US-REP-B5F945,No,152903,149845,2940,147,146787,65748,87155,3058,29,7339,2446,52.01
2025-01-01,United States,Southeast,Georgia,GE,Atlanta,33.749,-84.388,Modern Trade,Premium,Personal Care,PureShield,PC-PS-SAN,SAN,US-D-0011,US-REP-B5F945,No,139971,137172,2413,120,134372,60188,79783,2799,24,6719,2240,58.01
2025-01-01,United States,Southeast,Georgia,GE,Atlanta,33.749,-84.388,Modern Trade,Premium,Personal Care,FreshWave,PC-FW-SHAMPOO,SHAMPOO,US-D-0011,US-REP-B5F945,No,136215,133491,2128,106,130766,58572,77643,2724,21,6538,2179,64.01
2025-01-01,United States,Southeast,Georgia,GE,Atlanta,33.749,-84.388,Modern Trade,Premium,Personal Care,SilkTouch,PC-ST-LOTION,LOTION,US-D-0011,US-REP-B5F945,No,124059,121578,1772,88,119097,53345,70714,2481,18,5955,1985,70.01
2025-01-01,United States,Southeast,Georgia,GE,Atlanta,33.749,-84.388,Modern Trade,Premium,Personal Care,CleanPro,PC-CP-WASH,WASH,US-D-0011,US-REP-B5F945,No,111577,109345,1468,73,107114,47978,63599,2232,15,5356,1785,76.01
2025-01-01,United States,Southeast,Georgia,GE,Atlanta,33.749,-84.388,General Trade,Mass,Beverages,AquaFresh,BEV-AF-1L,1L,US-D-0011,US-REP-696249,No,273041,268945,5251,262,262119,106486,166555,4096,53,13106,4369,52.0
2025-01-01,United States,Southeast,Georgia,GE,Atlanta,33.749,-84.388,General Trade,Mass,Beverages,SipWell,BEV-SW-500ML,500ML,US-D-0011,US-REP-696249,No,249948,246199,4309,215,239950,97480,152468,3749,43,11998,3999,58.01
2025-01-01,United States,Southeast,Georgia,GE,Atlanta,33.749,-84.388,General Trade,Mass,Beverages,ChillUp,BEV-CU-2L,2L,US-D-0011,US-REP-696249,No,243242,239593,3801,190,233512,94864,148378,3649,38,11676,3892,63.99
2025-01-01,United States,Southeast,Georgia,GE,Atlanta,33.749,-84.388,General Trade,Mass,Beverages,FizzRoot,BEV-FR-750ML,750ML,US-D-0011,US-REP-696249,No,221534,218211,3165,158,212673,86398,135136,3323,32,10634,3545,69.99
2025-01-01,United States,Southeast,Georgia,GE,Atlanta,33.749,-84.388,General Trade,Mass,Beverages,PureMist,BEV-PM-1L,1L,US-D-0011,US-REP-696249,No,199245,196256,2622,131,191275,77706,121539,2989,26,9564,3188,75.99
2025-01-01,United States,Southeast,Georgia,GE,Atlanta,33.749,-84.388,General Trade,Mass,Snacks,CrunchyBite,SNK-CB-200G,200G,US-D-0011,US-REP-696249,No,182028,179298,3501,175,174747,63710,118318,2730,35,8737,2912,51.99
2025-01-01,United States,Southeast,Georgia,GE,Atlanta,33.749,-84.388,General Trade,Mass,Snacks,MasalaMix,SNK-MM-150G,150G,US-D-0011,US-REP-696249,No,166632,164133,2873,143,159967,58321,108311,2499,29,7998,2666,58.0
2025-01-01,United States,Southeast,Georgia,GE,Atlanta,33.749,-84.388,General Trade,Mass,Snacks,NutPop,SNK-NP-100G,100G,US-D-0011,US-REP-696249,No,162161,159729,2534,126,155675,56756,105405,2432,25,7784,2595,63.99
2025-01-01,United States,Southeast,Georgia,GE,Atlanta,33.749,-84.388,General Trade,Mass,Snacks,SpiceRack,SNK-SR-250G,250G,US-D-0011,US-REP-696249,No,147689,145474,2110,105,141781,51691,95998,2215,21,7089,2363,69.99
2025-01-01,United States,Southeast,Georgia,GE,Atlanta,33.749,-84.388,General Trade,Mass,Snacks,ChipsAhoy,SNK-CA-180G,180G,US-D-0011,US-REP-696249,No,132830,130838,1748,87,127517,46490,86340,1992,17,6376,2125,75.99
2025-01-01,United States,Southeast,Georgia,GE,Atlanta,33.749,-84.388,General Trade,Mass,Personal Care,GlowCare,PC-GC-SOAP,SOAP,US-D-0011,US-REP-696249,No,136521,134473,2625,131,131060,58704,77817,2048,26,6553,2184,52.01
2025-01-01,United States,Southeast,Georgia,GE,Atlanta,33.749,-84.388,General Trade,Mass,Personal Care,PureShield,PC-PS-SAN,SAN,US-D-0011,US-REP-696249,No,124974,123099,2155,107,119975,53739,71235,1875,22,5999,2000,57.99
2025-01-01,United States,Southeast,Georgia,GE,Atlanta,33.749,-84.388,General Trade,Mass,Personal Care,FreshWave,PC-FW-SHAMPOO,SHAMPOO,US-D-0011,US-REP-696249,No,121621,119797,1900,95,116756,52297,69324,1824,19,5838,1946,64.01
2025-01-01,United States,Southeast,Georgia,GE,Atlanta,33.749,-84.388,General Trade,Mass,Personal Care,SilkTouch,PC-ST-LOTION,LOTION,US-D-0011,US-REP-696249,No,110767,109105,1582,79,106336,47630,63137,1662,16,5317,1772,70.02
2025-01-01,United States,Southeast,Georgia,GE,Atlanta,33.749,-84.388,General Trade,Mass,Personal Care,CleanPro,PC-CP-WASH,WASH,US-D-0011,US-REP-696249,No,99623,98129,1311,65,95638,42838,56785,1494,13,4782,1594,75.99
2025-01-01,United States,Southeast,Georgia,GE,Atlanta,33.749,-84.388,E-Commerce,Premium,Beverages,AquaFresh,BEV-AF-1L,1L,US-D-0011,US-REP-F8223E,No,303950,291792,5845,292,291792,118540,185410,12158,58,14590,4863,52.0
2025-01-01,United States,Southeast,Georgia,GE,Atlanta,33.749,-84.388,E-Commerce,Premium,Beverages,SipWell,BEV-SW-500ML,500ML,US-D-0011,US-REP-F8223E,No,278242,267112,4797,239,267112,108514,169728,11130,48,13356,4452,58.0
2025-01-01,United States,Southeast,Georgia,GE,Atlanta,33.749,-84.388,E-Commerce,Premium,Beverages,ChillUp,BEV-CU-2L,2L,US-D-0011,US-REP-F8223E,No,270777,259946,4231,211,259946,105603,165174,10831,42,12997,4332,64.0
2025-01-01,United States,Southeast,Georgia,GE,Atlanta,33.749,-84.388,E-Commerce,Premium,Beverages,FizzRoot,BEV-FR-750ML,750ML,US-D-0011,US-REP-F8223E,No,246612,236748,3523,176,236748,96179,150433,9864,35,11837,3946,70.0
2025-01-01,United States,Southeast,Georgia,GE,Atlanta,33.749,-84.388,E-Commerce,Premium,Beverages,PureMist,BEV-PM-1L,1L,US-D-0011,US-REP-F8223E,No,221800,212928,2918,145,212928,86502,135298,8872,29,10646,3549,76.01
2025-01-01,United States,Southeast,Georgia,GE,Atlanta,33.749,-84.388,E-Commerce,Premium,Snacks,CrunchyBite,SNK-CB-200G,200G,US-D-0011,US-REP-F8223E,No,202633,194528,3897,194,194528,70922,131711,8105,39,9726,3242,52.0
2025-01-01,United States,Southeast,Georgia,GE,Atlanta,33.749,-84.388,E-Commerce,Premium,Snacks,MasalaMix,SNK-MM-150G,150G,US-D-0011,US-REP-F8223E,No,185495,178075,3198,159,178075,64923,120572,7420,32,8904,2968,58.0
2025-01-01,United States,Southeast,Georgia,GE,Atlanta,33.749,-84.388,E-Commerce,Premium,Snacks,NutPop,SNK-NP-100G,100G,US-D-0011,US-REP-F8223E,No,180518,173297,2821,141,173297,63181,117337,7221,28,8665,2888,63.99
2025-01-01,United States,Southeast,Georgia,GE,Atlanta,33.749,-84.388,E-Commerce,Premium,Snacks,SpiceRack,SNK-SR-250G,250G,US-D-0011,US-REP-F8223E,No,164408,157832,2349,117,157832,57543,106865,6576,23,7892,2631,69.99
2025-01-01,United States,Southeast,Georgia,GE,Atlanta,33.749,-84.388,E-Commerce,Premium,Snacks,ChipsAhoy,SNK-CA-180G,180G,US-D-0011,US-REP-F8223E,No,147866,141951,1946,97,141951,51753,96113,5915,19,7098,2366,75.98
2025-01-01,United States,Southeast,Georgia,GE,Atlanta,33.749,-84.388,E-Commerce,Premium,Personal Care,GlowCare,PC-GC-SOAP,SOAP,US-D-0011,US-REP-F8223E,No,151975,145896,2923,146,145896,65349,86626,6079,29,7295,2432,51.99
2025-01-01,United States,Southeast,Georgia,GE,Atlanta,33.749,-84.388,E-Commerce,Premium,Personal Care,PureShield,PC-PS-SAN,SAN,US-D-0011,US-REP-F8223E,No,139121,133556,2399,119,133556,59822,79299,5565,24,6678,2226,57.99
2025-01-01,United States,Southeast,Georgia,GE,Atlanta,33.749,-84.388,E-Commerce,Premium,Personal Care,FreshWave,PC-FW-SHAMPOO,SHAMPOO,US-D-0011,US-REP-F8223E,No,135388,129972,2115,105,129972,58217,77171,5416,21,6499,2166,64.01
2025-01-01,United States,Southeast,Georgia,GE,Atlanta,33.749,-84.388,E-Commerce,Premium,Personal Care,SilkTouch,PC-ST-LOTION,LOTION,US-D-0011,US-REP-F8223E,No,123306,118374,1762,88,118374,53022,70284,4932,18,5919,1973,69.98
2025-01-01,United States,Southeast,Georgia,GE,Atlanta,33.749,-84.388,E-Commerce,Premium,Personal Care,CleanPro,PC-CP-WASH,WASH,US-D-0011,US-REP-F8223E,No,110900,106464,1459,72,106464,47687,63213,4436,15,5323,1774,76.01
2025-01-01,United States,Southeast,Georgia,GE,Atlanta,33.749,-84.388,Club Store,Value,Beverages,AquaFresh,BEV-AF-1L,1L,US-D-0011,US-REP-E1BD15,No,289424,282188,5566,278,277847,112875,176549,7236,56,13892,4631,52.0
2025-01-01,United States,Southeast,Georgia,GE,Atlanta,33.749,-84.388,Club Store,Value,Beverages,SipWell,BEV-SW-500ML,500ML,US-D-0011,US-REP-E1BD15,No,264945,258321,4568,228,254347,103329,161616,6624,46,12717,4239,58.0
